"ID","Name","Date","Maximum.Wind","dLat","dLong","angle","direction"
"AL011896","            UNNAMED",18960704,85,39.9,16.2,67.9021078843112,"North"
"AL021896","            UNNAMED",18960830,100,31.7,-9.39999999999998,106.516668497775,"North"
"AL031896","            UNNAMED",18960918,85,42.9,35.4,50.4714091095958,"Northeast"
"AL041896","            UNNAMED",18960922,110,25.3,-17.2,124.209507324427,"Northwest"
"AL051896","            UNNAMED",18961007,85,33.2,43,37.6714799622536,"Northeast"
"AL061896","            UNNAMED",18961026,85,27.3,10.3,69.3290416181837,"North"
"AL071896","            UNNAMED",18961127,50,8.7,-1.19999999999999,97.8533133019781,"North"
"AL011897","            UNNAMED",18970831,85,37.1,4.60000000000002,82.932013273452,"North"
"AL021897","            UNNAMED",18970910,75,7.5,-17.5,156.801409486352,"Northwest"
"AL031897","            UNNAMED",18970920,60,28.2,28.8,44.3969088056195,"Northeast"
"AL041897","            UNNAMED",18970925,40,7.6,-0.900000000000034,96.7535740355312,"North"
"AL051897","            UNNAMED",18971009,70,27.7,4.30000000000001,81.1761380569595,"North"
"AL061897","            UNNAMED",18971023,55,19.1,19.5,44.4062826037874,"Northeast"
"AL011898","            UNNAMED",18980802,70,5.2,-9,149.981632572391,"Northwest"
"AL021898","            UNNAMED",18980830,75,3.8,-7.5,153.130186912501,"Northwest"
"AL031898","            UNNAMED",18980903,70,11.2,16.8,33.6900675259798,"Northeast"
"AL041898","            UNNAMED",18980905,95,40.8,-27.2,123.69006752598,"Northwest"
"AL051898","            UNNAMED",18980912,50,27,-10.9,111.984112245645,"North"
"AL061898","            UNNAMED",18980920,50,19.9,-14.6,126.266317758923,"Northwest"
"AL071898","            UNNAMED",18980925,115,31.8,5.5,80.1874277716995,"North"
"AL081898","            UNNAMED",18980925,45,8.2,9.69999999999999,40.2098692776368,"Northeast"
"AL091898","            UNNAMED",18981002,60,25.8,-3.90000000000003,98.595911436921,"North"
"AL101898","            UNNAMED",18981021,40,7.8,8.90000000000003,41.2314702908645,"Northeast"
"AL111898","            UNNAMED",18981027,50,0.400000000000002,-32.6,179.297019577264,"West"
"AL011899","            UNNAMED",18990626,35,2.8,-3.19999999999999,138.81407483429,"Northwest"
"AL021899","            UNNAMED",18990728,85,15.3,-17,138.012787504183,"Northwest"
"AL031899","            UNNAMED",18990803,130,37.3,15.5,67.4346920527182,"Northeast"
"AL041899","            UNNAMED",18990829,90,31.3,10.3,71.7849955075022,"North"
"AL051899","            UNNAMED",18990903,105,41.8,-14.6,109.253404284611,"North"
"AL061899","            UNNAMED",18991002,50,35,34.2,45.6623494473722,"Northeast"
"AL071899","            UNNAMED",18991010,40,11.5,-8.5,126.469234390052,"Northwest"
"AL081899","            UNNAMED",18991015,40,11,5,65.5560452195835,"Northeast"
"AL091899","            UNNAMED",18991026,95,41.6,61.3,34.1619801599778,"Northeast"
"AL101899","            UNNAMED",18991107,55,16.7,8.80000000000001,62.2131861322918,"Northeast"
"AL011900","            UNNAMED",19000827,125,45,14.1,72.6024871143949,"North"
"AL021900","            UNNAMED",19000907,105,27,-21.8,128.917663306718,"Northwest"
"AL031900","            UNNAMED",19000908,85,20.6,-33.7,148.563557791398,"Northwest"
"AL041900","            UNNAMED",19000911,45,14,1.89999999999998,82.2713630040485,"North"
"AL051900","            UNNAMED",19001004,60,38.3,16.2,67.0727799524762,"Northeast"
"AL061900","            UNNAMED",19001010,40,31.8,27.6,49.0444855741811,"Northeast"
"AL071900","            UNNAMED",19001024,45,30,1.5,87.1375947738883,"North"
"AL011901","            UNNAMED",19010611,35,19.2,-7.39999999999998,111.077494116987,"North"
"AL021901","            UNNAMED",19010701,60,21,-43.8,154.384515679358,"Northwest"
"AL031901","            UNNAMED",19010704,70,25.3,-24.7,134.312483645361,"Northwest"
"AL041901","            UNNAMED",19010802,80,7.2,-47,171.290483577995,"West"
"AL051901","            UNNAMED",19010818,45,1.3,-18,175.869143766724,"West"
"AL061901","            UNNAMED",19010825,70,6.8,-20,161.221966777554,"West"
"AL071901","            UNNAMED",19010829,90,35.6,2.39999999999998,86.1431990144102,"North"
"AL081901","            UNNAMED",19010909,70,22.9,-16.5,125.773655780224,"Northwest"
"AL091901","            UNNAMED",19010912,50,9.7,-3.89999999999998,111.903178081839,"North"
"AL101901","            UNNAMED",19010921,45,41.6,46,42.1245463160148,"Northeast"
"AL111901","            UNNAMED",19011005,60,33.8,11.5,71.2098117462835,"North"
"AL121901","            UNNAMED",19011015,50,7.4,16.3,24.4174657487795,"Northeast"
"AL131901","            UNNAMED",19011030,70,17.7,18.1,44.3598503304764,"Northeast"
"AL011902","            UNNAMED",19020612,50,31.7,20,57.7515648865174,"Northeast"
"AL021902","            UNNAMED",19020621,70,24.6,13.5,61.2428791026976,"Northeast"
"AL031902","            UNNAMED",19020916,85,43.9,1.60000000000002,87.9126950272234,"North"
"AL041902","            UNNAMED",19021003,90,28.8,38.7,36.6561084159669,"Northeast"
"AL051902","            UNNAMED",19021101,60,17.1,21.9,37.9834982552771,"Northeast"
"AL011903","            UNNAMED",19030721,70,21.4,22.1,44.0780785223611,"Northeast"
"AL021903","            UNNAMED",19030806,105,10.2,-57.3,169.906478638477,"West"
"AL031903","            UNNAMED",19030909,80,12.5,-9.90000000000003,128.379223917685,"Northwest"
"AL041903","            UNNAMED",19030912,85,22.3,-21.4,133.82016217917,"Northwest"
"AL051903","            UNNAMED",19030919,50,17.4,16,47.4002144608566,"Northeast"
"AL061903","            UNNAMED",19030926,95,23.6,23.3,45.3664925250809,"Northeast"
"AL071903","            UNNAMED",19031001,85,15.9,24.1,33.4148737751449,"Northeast"
"AL081903","            UNNAMED",19031005,60,11.7,7.69999999999999,56.6502994375377,"Northeast"
"AL091903","            UNNAMED",19031021,50,34,22.5,56.5048153262588,"Northeast"
"AL101903","            UNNAMED",19031117,70,24.5,-1.89999999999998,94.4344705061012,"North"
"AL011904","            UNNAMED",19040610,70,9.9,5.89999999999998,59.2067661177605,"Northeast"
"AL021904","            UNNAMED",19040908,75,29.7,-10,108.60839666699,"North"
"AL031904","            UNNAMED",19040928,70,4.5,-12.8,160.630237965099,"West"
"AL041904","            UNNAMED",19041012,70,12.1,-0.199999999999989,90.9469514467734,"North"
"AL051904","            UNNAMED",19041019,45,32,5.89999999999998,79.5534105505712,"North"
"AL061904","            UNNAMED",19041031,45,26.6,35.6,36.7667550398649,"Northeast"
"AL011905","            UNNAMED",19050906,50,4.3,-13.6,162.454271254304,"West"
"AL021905","            UNNAMED",19050911,50,7.7,-11.5,146.1951114263,"Northwest"
"AL031905","            UNNAMED",19050924,45,17.1,-9.39999999999998,118.797929850169,"Northwest"
"AL041905","            UNNAMED",19051001,105,43,27.1,57.7795345840213,"Northeast"
"AL051905","            UNNAMED",19051005,45,15.5,11.2,54.1488529857939,"Northeast"
"AL011906","            UNNAMED",19060608,45,22.4,-6.19999999999999,105.47132816552,"North"
"AL021906","            UNNAMED",19060614,90,14.4,23.4,31.6075022462489,"Northeast"
"AL031906","            UNNAMED",19060822,60,11.5,6.80000000000001,59.4039905329373,"Northeast"
"AL041906","            UNNAMED",19060825,115,40,0.699999999999989,88.99742619624,"North"
"AL051906","            UNNAMED",19060903,80,25.3,-51.5,153.836861182792,"Northwest"
"AL061906","            UNNAMED",19060919,105,25.3,-10.5,112.539415998503,"Northwest"
"AL071906","            UNNAMED",19060922,60,21.2,27.2,37.9332702835989,"Northeast"
"AL081906","            UNNAMED",19061008,105,10.2,-10.2,135,"Northwest"
"AL091906","            UNNAMED",19061014,45,-4.9,-18.6,194.758724460756,"West"
"AL101906","            UNNAMED",19061015,45,7.9,12.3,32.7116768367248,"Northeast"
"AL111906","            UNNAMED",19061105,70,7,13,28.3007557660064,"Northeast"
"AL011907","            UNNAMED",19070624,55,29,10.5,70.0962504626922,"North"
"AL021907","            UNNAMED",19070918,40,11.8,-0.600000000000023,92.9108378261678,"North"
"AL031907","            UNNAMED",19070927,45,13.2,22.6,30.287952990666,"Northeast"
"AL041907","            UNNAMED",19071017,45,11.3,18.3,31.694763493909,"Northeast"
"AL051907","            UNNAMED",19071106,40,10.2,-5.30000000000001,117.4567422846,"Northwest"
"AL011908","            UNNAMED",19080306,85,-10,-4.40000000000003,246.250505507133,"Southwest"
"AL021908","            UNNAMED",19080524,65,25.4,3.39999999999998,82.3758074955482,"North"
"AL031908","            UNNAMED",19080724,70,23.1,20.7,48.1363583683326,"Northeast"
"AL041908","            UNNAMED",19080729,50,4.4,3.80000000000001,49.1849161251183,"Northeast"
"AL051908","            UNNAMED",19080830,45,6.8,4.30000000000001,57.6926655451178,"Northeast"
"AL061908","            UNNAMED",19080907,105,40.8,7.89999999999998,79.0415709658532,"North"
"AL071908","            UNNAMED",19080916,60,4,-2.89999999999998,125.942111871382,"Northwest"
"AL081908","            UNNAMED",19080921,95,20.3,-10.1,116.452041896577,"Northwest"
"AL091908","            UNNAMED",19081014,90,2.8,-7,158.198590513648,"West"
"AL101908","            UNNAMED",19081019,35,-0.799999999999997,-9,185.079607860015,"West"
"AL011909","            UNNAMED",19090615,40,3.4,-2,120.46554491946,"Northwest"
"AL021909","            UNNAMED",19090625,85,1,-15,176.18592516571,"West"
"AL031909","            UNNAMED",19090626,45,8.6,-1.19999999999999,97.9434718105903,"North"
"AL041909","            UNNAMED",19090713,100,17.9,-38.3,154.950356722944,"Northwest"
"AL051909","            UNNAMED",19090806,40,7.1,-20.3,160.722526916338,"West"
"AL061909","            UNNAMED",19090820,105,8.3,-43.4,169.173242849866,"West"
"AL071909","            UNNAMED",19090822,45,2,-12.8,171.11934084948,"West"
"AL081909","            UNNAMED",19090828,45,7.8,-5.39999999999998,124.695153531234,"Northwest"
"AL091909","            UNNAMED",19090913,105,19.3,-20.1,136.163206245241,"Northwest"
"AL101909","            UNNAMED",19090924,50,10.2,17.5,30.2360761908565,"Northeast"
"AL111909","            UNNAMED",19091006,105,24.2,13.1,61.5723278736153,"Northeast"
"AL121909","            UNNAMED",19091108,90,11,24.5,24.1791071466892,"Northeast"
"AL011910","            UNNAMED",19100823,40,22.6,-11.4,116.767508919296,"Northwest"
"AL021910","            UNNAMED",19100826,40,-1.6,-6.80000000000001,193.240519915187,"West"
"AL031910","            UNNAMED",19100905,95,10,-41.3,166.388888646393,"West"
"AL041910","            UNNAMED",19100924,85,14.3,23.1,31.7594800848128,"Northeast"
"AL051910","            UNNAMED",19101009,130,24.5,23.1,46.6846843178963,"Northeast"
"AL011911","            UNNAMED",19110804,50,13,43,16.8214098900408,"East"
"AL021911","            UNNAMED",19110808,70,9.5,-11,139.184916125118,"Northwest"
"AL031911","            UNNAMED",19110823,85,10.8,-14,142.352379359892,"Northwest"
"AL041911","            UNNAMED",19110903,85,2.1,-37,176.751562483484,"West"
"AL051911","            UNNAMED",19110915,55,4.7,-11.7,158.114207983327,"West"
"AL061911","            UNNAMED",19111026,45,6.5,-7,137.121096396661,"Northwest"
"AL011912","            UNNAMED",19120607,60,6.5,23.5,15.4612177404419,"East"
"AL021912","            UNNAMED",19120712,45,6.7,-15.3,156.350980247654,"Northwest"
"AL031912","            UNNAMED",19120902,45,-6.9,-12,209.898901838615,"Southwest"
"AL041912","            UNNAMED",19120910,80,6,-4.5,126.869897645844,"Northwest"
"AL051912","            UNNAMED",19121003,80,6,19.5,17.1027289690524,"East"
"AL061912","            UNNAMED",19121011,85,11,-16.8,146.784748506263,"Northwest"
"AL071912","            UNNAMED",19121111,100,6.8,-2.80000000000001,112.38013505196,"North"
"AL011913","            UNNAMED",19130621,65,19,-20.8,137.589501847241,"Northwest"
"AL021913","            UNNAMED",19130814,40,10.5,12,41.1859251657096,"Northeast"
"AL031913","            UNNAMED",19130826,60,32,-29,132.184443315789,"Northwest"
"AL041913","            UNNAMED",19130830,75,6,-11,151.389540334035,"Northwest"
"AL051913","            UNNAMED",19131002,65,-6.5,-7.80000000000001,219.805571092265,"Southwest"
"AL061913","            UNNAMED",19131028,65,4.8,4.19999999999999,48.8140748342904,"Northeast"
"AL011914","            UNNAMED",19140915,60,4.8,-17.3,164.492971823107,"West"
"AL011915","            UNNAMED",19150731,65,15,6,68.1985905136482,"North"
"AL021915","            UNNAMED",19150805,125,33,-46.4,144.579299953848,"Northwest"
"AL031915","            UNNAMED",19150827,105,22,-11.5,117.597295868644,"Northwest"
"AL041915","            UNNAMED",19150831,85,28.5,-5.69999999999999,101.30993247402,"North"
"AL051915","            UNNAMED",19150919,50,12.3,17.5,35.1017400558475,"Northeast"
"AL061915","            UNNAMED",19150921,125,27.9,-18.8,123.973473851954,"Northwest"
"AL011916","            UNNAMED",19160513,50,24,9.5,68.4046895510323,"North"
"AL021916","            UNNAMED",19160628,105,22.7,-6,104.805665326256,"North"
"AL031916","            UNNAMED",19160710,90,39.5,-4.39999999999998,96.3561116620084,"North"
"AL041916","            UNNAMED",19160711,100,9.5,-12.4,142.543226290399,"Northwest"
"AL051916","            UNNAMED",19160804,50,1.2,-5.5,167.691984182572,"West"
"AL061916","            UNNAMED",19160812,115,17.8,-47.5,159.45717484929,"West"
"AL071916","            UNNAMED",19160821,95,13,-20.5,147.619322293431,"Northwest"
"AL081916","            UNNAMED",19160827,70,3,-43.4,176.045752284479,"West"
"AL091916","            UNNAMED",19160904,45,12.3,-1.5,96.9529574681739,"North"
"AL101916","            UNNAMED",19160913,75,18.2,18.5,44.5316525608875,"Northeast"
"AL111916","            UNNAMED",19160917,105,29,-11.5,111.630886836518,"North"
"AL121916","            UNNAMED",19161002,50,4.9,-8.39999999999998,149.743562836471,"Northwest"
"AL131916","            UNNAMED",19161006,105,36.8,18.1,63.8098340697375,"Northeast"
"AL141916","            UNNAMED",19161009,95,20,-13.4,123.822085217494,"Northwest"
"AL151916","            UNNAMED",19161111,60,14.7,-1.5,95.8263420295558,"North"
"AL011917","            UNNAMED",19170706,45,10,-39,165.618605408909,"West"
"AL021917","            UNNAMED",19170806,60,24,14.5,58.8610275630211,"Northeast"
"AL031917","            UNNAMED",19170830,105,47.5,21.5,65.6469908249704,"Northeast"
"AL041917","            UNNAMED",19170920,130,18.6,-25.4,143.785298717885,"Northwest"
"AL011918","            UNNAMED",19180801,105,22.9,-36.7,148.036735710705,"Northwest"
"AL021918","            UNNAMED",19180822,90,5,-33.5,171.511056119495,"West"
"AL031918","            UNNAMED",19180823,65,11.3,1.30000000000001,83.4373014910625,"North"
"AL041918","            UNNAMED",19180831,60,4.5,5.80000000000001,37.8065299447044,"Northeast"
"AL051918","            UNNAMED",19180902,95,24.4,2,85.3141001604973,"North"
"AL061918","            UNNAMED",19180909,40,5.6,-24.2,166.970805192056,"West"
"AL011919","            UNNAMED",19190702,55,8.6,-4.19999999999999,116.029592191513,"Northwest"
"AL031919","            UNNAMED",19190902,85,12.5,12.7,44.5452811383069,"Northeast"
"AL021919","            UNNAMED",19190902,130,15.5,-45,160.994015803963,"West"
"AL041919","            UNNAMED",19190929,40,4,-10.5,159.145541960422,"West"
"AL051919","            UNNAMED",19191110,60,-1.3,2,326.976132444203,"Southeast"
"AL011920","            UNNAMED",19200907,95,31,11.7,69.3225227202417,"North"
"AL021920","            UNNAMED",19200916,85,26.5,-18.3,124.627640860775,"Northwest"
"AL031920","            UNNAMED",19200919,75,6.6,-4.19999999999999,122.471192290848,"Northwest"
"AL041920","            UNNAMED",19200923,40,0.899999999999999,8.19999999999999,6.26349061433454,"East"
"AL051920","            UNNAMED",19200925,75,6.1,5,50.6594818401625,"Northeast"
"AL011921","            UNNAMED",19210616,80,23.5,-12.8,118.576283839709,"Northwest"
"AL021921","            UNNAMED",19210904,70,3.8,-3.69999999999999,134.23610153907,"Northwest"
"AL031921","            UNNAMED",19210906,110,46.5,0,90,"North"
"AL041921","            UNNAMED",19210908,80,20,17.9,48.1714572162978,"Northeast"
"AL051921","            UNNAMED",19211015,70,11.5,50,12.9527645133755,"East"
"AL061921","            UNNAMED",19211020,120,17.8,25.1,35.3428685632152,"Northeast"
"AL071921","            UNNAMED",19211119,50,3.1,-21.5,171.795293808431,"West"
"AL011922","            UNNAMED",19220612,45,11.5,-17.9,147.280954405099,"Northwest"
"AL021922","            UNNAMED",19220913,105,39.1,43.8,41.7551002139613,"Northeast"
"AL031922","            UNNAMED",19220918,70,10.6,11.4,42.9174347202692,"Northeast"
"AL041922","            UNNAMED",19221011,95,6.1,-17.9,161.181807531443,"West"
"AL051922","            UNNAMED",19221012,45,15.1,-3.5,103.050028553667,"North"
"AL011923","            UNNAMED",19230622,50,14,24.5,29.7448812969422,"Northeast"
"AL021923","            UNNAMED",19230901,90,18.1,18,45.1587136647185,"Northeast"
"AL031923","            UNNAMED",19230907,45,10.3,-9.20000000000005,131.771352130365,"Northwest"
"AL041923","            UNNAMED",19230910,70,20.5,38,28.3456936230767,"Northeast"
"AL051923","            UNNAMED",19230924,105,39.3,39,45.2195229852597,"Northeast"
"AL061923","            UNNAMED",19231012,70,28.6,1,87.9974668681731,"North"
"AL071923","            UNNAMED",19231015,55,22.9,-8,109.256605106539,"North"
"AL081923","            UNNAMED",19231016,50,46.5,35,53.0316560944837,"Northeast"
"AL091923","            UNNAMED",19231024,40,9.7,-5.19999999999999,118.194979062462,"Northwest"
"AL011924","            UNNAMED",19240618,40,5.9,-13.1,155.754071318799,"Northwest"
"AL021924","            UNNAMED",19240728,55,11.5,14.5,38.418055344822,"Northeast"
"AL031924","            UNNAMED",19240816,105,44.8,9.40000000000003,78.1500204735197,"North"
"AL041924","            UNNAMED",19240826,95,38.1,9.39999999999998,76.1408133835295,"North"
"AL051924","            UNNAMED",19240913,75,22,32.5,34.0949779547656,"Northeast"
"AL061924","            UNNAMED",19240920,40,2.7,-5.39999999999998,153.434948822922,"Northwest"
"AL071924","            UNNAMED",19240924,50,37.2,-15.3,112.356891329294,"North"
"AL081924","            UNNAMED",19240927,65,26,13,63.434948822922,"Northeast"
"AL091924","            UNNAMED",19241011,50,-4.5,-10,204.227745317954,"Southwest"
"AL101924","            UNNAMED",19241014,145,15.3,18.5,39.5916678425247,"Northeast"
"AL111924","            UNNAMED",19241105,70,24,19,51.6325146151385,"Northeast"
"AL011925","            UNNAMED",19250818,70,11.5,20,29.8989018386146,"Northeast"
"AL021925","            UNNAMED",19250825,35,6,13.5,23.9624889745782,"Northeast"
"AL031925","            UNNAMED",19250906,45,5.7,-6.80000000000001,140.029073581785,"Northwest"
"AL041925","            UNNAMED",19251127,80,15.8,18.4,40.6525430924404,"Northeast"
"AL011926","            UNNAMED",19260722,120,31.2,-22.3,125.555045411786,"Northwest"
"AL021926","            UNNAMED",19260729,105,32,-13,112.109448343752,"North"
"AL031926","            UNNAMED",19260820,100,19.5,-21.5,137.792702365713,"Northwest"
"AL041926","            UNNAMED",19260901,115,44.4,-8,100.21397298507,"North"
"AL051926","            UNNAMED",19260910,90,6.1,2.10000000000002,71.0033458445112,"North"
"AL061926","            UNNAMED",19260911,35,7.1,0.699999999999989,84.3693172423648,"North"
"AL071926","            UNNAMED",19260911,130,15.3,-46.9,161.932326784416,"West"
"AL081926","            UNNAMED",19260921,90,4,25.5,8.91492695714787,"East"
"AL091926","            UNNAMED",19261003,35,2,-11,169.695153531234,"West"
"AL101926","            UNNAMED",19261014,130,18.2,25.7,35.3050273265593,"Northeast"
"AL111926","            UNNAMED",19261112,35,12,-1,94.7636416907262,"North"
"AL011927","            UNNAMED",19270818,110,58,30,62.6501242199301,"Northeast"
"AL021927","            UNNAMED",19270902,80,17.4,-29.8,149.719659717493,"Northwest"
"AL031927","            UNNAMED",19270922,70,23.7,-10.8,114.498574191434,"Northwest"
"AL041927","            UNNAMED",19270923,95,30,20.7,55.3943244483615,"Northeast"
"AL051927","            UNNAMED",19270930,50,16,-10,122.005383208083,"Northwest"
"AL061927","            UNNAMED",19271016,40,7.2,15,25.6410058243053,"Northeast"
"AL071927","            UNNAMED",19271030,40,16.4,7.30000000000001,66.0051039137684,"Northeast"
"AL081927","            UNNAMED",19271119,50,15.5,-4.30000000000001,105.505044182312,"North"
"AL011928","            UNNAMED",19280803,90,19.7,-5.89999999999998,106.672557799261,"North"
"AL021928","            UNNAMED",19280807,80,27.7,-20.2,126.101097272591,"Northwest"
"AL031928","            UNNAMED",19280901,50,7.6,-26.9,164.223534654817,"West"
"AL041928","            UNNAMED",19280906,140,31.3,-62,153.213588252003,"Northwest"
"AL051928","            UNNAMED",19280908,60,31.5,19,58.9026871142205,"Northeast"
"AL061928","            UNNAMED",19281010,80,23.8,-0.899999999999977,92.1656152529028,"North"
"AL011929","            UNNAMED",19290627,80,11.7,-16.2,144.162347045722,"Northwest"
"AL021929","            UNNAMED",19290919,135,25.8,-0.899999999999977,91.9978798564766,"North"
"AL031929","            UNNAMED",19290925,50,12.8,20,32.6192430711928,"Northeast"
"AL041929","            UNNAMED",19291015,60,10.2,-10.6,136.101706115206,"Northwest"
"AL051929","            UNNAMED",19291019,70,17,3.5,78.3663660010596,"North"
"AL011930","            UNNAMED",19300821,110,25.4,28.5,41.7083216906853,"Northeast"
"AL021930","            UNNAMED",19300829,135,23.4,10,66.8605382367883,"Northeast"
"AL031930","            UNNAMED",19301018,60,3.3,1.5,65.5560452195835,"Northeast"
"AL011931","            UNNAMED",19310624,45,9,-11.7,142.431407971172,"Northwest"
"AL021931","            UNNAMED",19310711,60,19.6,-13.4,124.359380297589,"Northwest"
"AL031931","            UNNAMED",19310810,50,6.3,-37,170.336904966743,"West"
"AL041931","            UNNAMED",19310816,35,13.1,-10,127.35662192852,"Northwest"
"AL051931","            UNNAMED",19310901,40,0.899999999999999,-11.4,175.486011541999,"West"
"AL061931","            UNNAMED",19310906,115,11.3,-36.6,162.842284695129,"West"
"AL071931","            UNNAMED",19310908,85,3.3,-44.8,175.787160445262,"West"
"AL081931","            UNNAMED",19310923,65,26.3,5.39999999999998,78.3971040772486,"North"
"AL091931","            UNNAMED",19311013,40,7.7,6.40000000000003,50.2676971280441,"Northeast"
"AL101931","            UNNAMED",19311018,55,14.4,34.6,22.5963445144219,"Northeast"
"AL111931","            UNNAMED",19311101,50,0.699999999999999,-0.199999999999989,105.945395900922,"North"
"AL121931","            UNNAMED",19311111,45,8,-12.8,147.994616791917,"Northwest"
"AL131931","            UNNAMED",19311122,55,5.1,-12.5,157.804540471321,"West"
"AL011932","            UNNAMED",19320505,55,20.3,5.10000000000002,75.8973651602664,"North"
"AL021932","            UNNAMED",19320812,130,12.5,-10,128.65980825409,"Northwest"
"AL031932","            UNNAMED",19320826,75,27.5,-4.80000000000001,99.900973904765,"North"
"AL041932","            UNNAMED",19320830,140,50.7,-254.9,168.750597303732,"West"
"AL051932","            UNNAMED",19320904,60,7.90000000000001,-3.80000000000001,115.688143435647,"Northwest"
"AL061932","            UNNAMED",19320909,65,36.8,26.3,54.4475970015873,"Northeast"
"AL071932","            UNNAMED",19320916,55,36.3,-9.39999999999998,104.518020685873,"North"
"AL081932","            UNNAMED",19320918,55,18,12.5,55.2221686336361,"Northeast"
"AL091932","            UNNAMED",19320925,125,-1.1,-35.8,181.759931132733,"West"
"AL101932","            UNNAMED",19320928,40,1,1.30000000000001,37.5685920288273,"Northeast"
"AL111932","            UNNAMED",19321007,60,21.7,0.599999999999966,88.4161884291381,"North"
"AL121932","            UNNAMED",19321008,50,17.9,-0.5,91.6000247151477,"North"
"AL131932","            UNNAMED",19321018,60,9.8,7,54.4623222080256,"Northeast"
"AL141932","            UNNAMED",19321030,150,24.8,19.4,51.9654184900551,"Northeast"
"AL151932","            UNNAMED",19321103,85,24.6,21.8,48.4533162505311,"Northeast"
"AL011933","            UNNAMED",19330514,45,4.2,-9.5,156.149526091923,"Northwest"
"AL021933","            UNNAMED",19330624,95,13.5,-57.3,166.742761153419,"West"
"AL031933","            UNNAMED",19330714,45,19.2,-30.9,148.144867617551,"Northwest"
"AL041933","            UNNAMED",19330724,50,8.6,7.10000000000002,50.4575534851045,"Northeast"
"AL051933","            UNNAMED",19330724,80,11.2,-44.5,165.872907063529,"West"
"AL061933","            UNNAMED",19330813,120,32.2,-31,133.912236159616,"Northwest"
"AL071933","            UNNAMED",19330814,40,13.1,-18.2,144.254406865296,"Northwest"
"AL081933","            UNNAMED",19330822,140,13.1,-74.4,170.013987753465,"West"
"AL091933","            UNNAMED",19330823,55,27.4,25.7,46.8337018357512,"Northeast"
"AL101933","            UNNAMED",19330826,35,2.6,-6.89999999999998,159.35300917503,"West"
"AL111933","            UNNAMED",19330831,120,15.3,-26.1,149.620873988632,"Northwest"
"AL121933","            UNNAMED",19330908,120,46.7,25.4,61.4583537277766,"Northeast"
"AL131933","            UNNAMED",19330910,95,5.3,-12.8,157.507388100941,"West"
"AL141933","            UNNAMED",19330916,140,11.7,-42.1,164.468870042174,"West"
"AL151933","            UNNAMED",19330924,65,24.1,10.4,66.6580986808795,"Northeast"
"AL161933","            UNNAMED",19331001,40,6.9,8.39999999999998,39.4006606634795,"Northeast"
"AL171933","            UNNAMED",19331001,110,28.7,25.9,47.9356734464212,"Northeast"
"AL181933","            UNNAMED",19331025,80,18.6,21.1,41.3967113634598,"Northeast"
"AL191933","            UNNAMED",19331026,70,22.8,16.7,53.7788591086424,"Northeast"
"AL201933","            UNNAMED",19331115,50,1.1,-5.30000000000001,168.274887984835,"West"
"AL011934","            UNNAMED",19340604,85,36,27.6,52.5238204386386,"Northeast"
"AL021934","            UNNAMED",19340712,80,19.3,31.9,31.1745956154041,"Northeast"
"AL031934","            UNNAMED",19340722,75,-3.5,-23,188.652541791115,"West"
"AL041934","            UNNAMED",19340820,35,3.4,-12.2,164.42745640319,"West"
"AL051934","            UNNAMED",19340826,70,-6,-9.80000000000001,211.476839349584,"Southwest"
"AL061934","            UNNAMED",19340901,45,10.9,-5,114.641661999558,"Northwest"
"AL071934","            UNNAMED",19340905,90,24.1,12.2,63.1503694767714,"Northeast"
"AL081934","            UNNAMED",19340916,45,19.8,-18.8,133.515985324338,"Northwest"
"AL091934","            UNNAMED",19340918,50,28.5,-15.4,118.38460903179,"Northwest"
"AL101934","            UNNAMED",19341001,85,6.2,-12.9,154.330122533133,"Northwest"
"AL111934","            UNNAMED",19341001,50,10.9,-2,100.397333522436,"North"
"AL121934","            UNNAMED",19341019,40,14.4,14.4,45,"Northeast"
"AL131934","            UNNAMED",19341120,100,-6.4,-16.2,201.557079285038,"West"
"AL011935","            UNNAMED",19350515,50,14,13.5,46.04162667601,"Northeast"
"AL021935","            UNNAMED",19350816,115,39,-7,100.175510843043,"North"
"AL031935","            UNNAMED",19350829,160,33.7,29.8,48.5145387744223,"Northeast"
"AL041935","            UNNAMED",19350830,50,-2.1,-12,189.926245506652,"West"
"AL051935","            UNNAMED",19350923,120,35.1,24.2,55.4153410853344,"Northeast"
"AL061935","            UNNAMED",19351018,75,1.3,-8.60000000000002,171.404088563079,"West"
"AL071935","            UNNAMED",19351030,90,-4.7,-23.4,191.357011986443,"West"
"AL081935","            UNNAMED",19351103,40,-5.5,-1,259.695153531234,"South"
"AL011936","            UNNAMED",19360612,40,16.9,24.1,35.0398596916272,"Northeast"
"AL021936","            UNNAMED",19360619,45,1.1,-8.5,172.62623363867,"West"
"AL031936","            UNNAMED",19360626,70,2.9,-3.10000000000002,136.909152432997,"Northwest"
"AL041936","            UNNAMED",19360726,40,7.9,-5.39999999999998,124.35433665504,"Northwest"
"AL051936","            UNNAMED",19360727,90,8.4,-14,149.036243467926,"Northwest"
"AL061936","            UNNAMED",19360804,45,35.7,17.5,63.8860873697093,"Northeast"
"AL071936","            UNNAMED",19360807,35,-4.2,-10.9,201.072726619951,"West"
"AL081936","            UNNAMED",19360815,65,1.4,-12.1,173.400083018086,"West"
"AL091936","            UNNAMED",19360820,50,4.8,-13.7,160.691327065111,"West"
"AL101936","            UNNAMED",19360825,95,38.2,13,71.2058346955275,"North"
